ERI_1,ERI_2,ERI_3,ERI_4,ERI_5,ERI_6,ERI_7,ERI_8,ERI_9,ERI_10,CBI_01,CBI_02,CBI_03,CBI_04,CBI_05,CBI_06,gender,birth year,status of employment,field of work,federal state,community size,income,working_hours,age,CBI_SCORE,Burnout_Score
3,1,2,3,2,2,2,3,2,2,25,50,75,50,25,50,2,1982.0,2,1,2,4,2,45,44.0,45.8,0
4,3,4,1,4,4,1,1,1,3,25,50,25,25,25,25,1,1969.0,2,9,13,2,3,15,57.0,29.2,0
3,3,3,1,2,1,1,1,2,1,25,25,25,50,25,25,1,1975.0,2,1,2,4,3,40,51.0,29.2,0
2,2,4,3,2,2,1,3,3,3,50,100,75,75,100,100,2,1982.0,1,3,13,1,4,40,44.0,83.3,1
4,3,3,4,4,1,1,4,4,2,25,25,50,25,25,100,2,1961.0,1,1,13,1,2,50,65.0,41.7,0
3,3,3,4,2,2,2,3,3,2,25,50,75,100,75,75,2,1976.0,2,2,2,1,5,45,50.0,66.7,1
4,4,3,3,4,3,2,2,1,1,50,25,25,25,25,25,2,1980.0,2,1,15,3,5,35,46.0,29.2,0
3,3,3,3,3,2,2,3,2,3,50,50,75,100,75,100,2,1981.0,2,9,13,4,3,42,45.0,75.0,1
3,4,3,2,4,4,4,2,2,1,25,25,25,25,25,50,2,1987.0,2,11,12,3,2,60,39.0,29.2,0
2,2,2,3,3,2,2,3,3,2,50,75,50,75,50,75,2,1978.0,2,3,15,3,2,18,48.0,62.5,1
3,3,3,4,4,2,2,3,3,3,25,25,75,100,50,25,2,1967.0,2,9,4,1,3,30,59.0,50.0,1
2,3,3,1,4,4,3,2,2,3,25,25,25,75,50,75,2,1989.0,2,1,2,4,3,55,37.0,45.8,0
2,1,1,3,1,1,1,3,3,4,25,50,75,75,75,100,2,1961.0,1,2,15,2,4,40,65.0,66.7,1
3,4,3,3,4,3,3,3,2,2,25,50,50,50,50,50,2,1979.0,2,3,2,1,3,50,47.0,45.8,0
2,2,2,3,2,2,1,3,3,2,25,50,50,75,50,75,2,1981.0,2,3,13,2,2,45,45.0,54.2,1
4,4,4,1,4,4,2,2,2,3,25,75,25,50,50,25,2,1973.0,2,14,2,1,4,39,53.0,41.7,0
3,3,3,2,2,1,1,4,3,3,25,50,50,50,50,25,2,1975.0,1,1,15,3,3,60,51.0,41.7,0
3,2,3,2,3,2,2,2,2,1,0,0,0,0,0,0,2,1984.0,2,1,10,2,2,0,42.0,0.0,0
4,3,3,2,3,2,3,2,2,1,25,25,25,50,25,50,2,1980.0,2,1,7,4,3,50,46.0,33.3,0
3,3,2,1,4,2,2,1,1,1,25,75,25,25,25,75,2,1986.0,2,1,2,3,2,40,40.0,41.7,0
3,3,2,3,3,2,2,3,2,2,50,75,75,100,50,75,1,1980.0,2,3,13,2,2,43,46.0,70.8,1
4,4,4,3,3,1,1,3,2,2,0,25,25,50,25,50,2,1967.0,1,1,10,2,1,50,59.0,29.2,0
3,3,3,2,1,2,1,2,2,1,0,50,75,75,50,100,2,1982.0,2,2,15,2,3,65,44.0,58.3,1
2,3,2,2,4,3,3,1,2,1,25,25,75,75,50,75,1,1986.0,2,1,1,2,3,50,40.0,54.2,1
3,3,3,4,1,1,1,3,4,3,50,50,75,75,75,75,2,1982.0,2,1,13,4,1,37,44.0,66.7,1
3,3,4,2,2,2,1,2,4,2,25,25,50,50,25,50,2,1986.0,2,1,15,4,2,60,40.0,37.5,0
4,4,2,2,4,2,2,1,1,1,25,50,25,25,25,50,2,1980.0,2,1,2,4,1,30,46.0,33.3,0
3,2,2,3,3,1,1,3,3,3,50,75,75,100,100,75,1,1980.0,2,1,2,2,2,25,46.0,79.2,1
3,3,4,1,3,2,2,1,2,1,25,25,50,75,50,50,2,1983.0,2,1,9,2,2,60,43.0,45.8,0
2,2,2,3,3,1,3,2,2,3,50,50,75,75,75,75,2,1974.0,2,9,13,2,3,43,52.0,66.7,1
4,4,4,3,1,4,1,3,3,3,25,25,25,0,25,50,2,1969.0,1,1,1,3,4,57,57.0,25.0,0
2,2,1,1,4,3,3,1,1,3,25,25,50,75,50,25,2,1974.0,2,3,7,3,3,45,52.0,41.7,0
3,3,3,4,2,1,1,3,4,3,50,50,50,75,50,75,2,1984.0,1,2,9,1,5,25,42.0,58.3,1
2,3,2,3,2,2,3,3,3,3,50,75,75,75,75,75,2,1986.0,2,11,9,1,3,50,40.0,70.8,1
3,2,2,3,3,3,1,3,3,2,25,50,75,75,50,75,2,1988.0,2,11,9,1,1,41,38.0,58.3,1
4,4,4,1,4,4,2,1,2,2,25,50,50,50,50,50,2,1985.0,2,14,2,3,3,60,41.0,45.8,0
3,2,4,3,1,2,1,3,2,2,25,25,25,50,50,75,2,1979.0,2,2,2,4,4,80,47.0,41.7,0
4,2,3,2,4,2,1,2,2,2,50,25,75,100,75,100,1,1981.0,2,3,4,1,3,50,45.0,70.8,1
3,3,2,1,3,2,2,1,2,1,0,25,25,0,0,25,2,1983.0,2,1,2,4,2,65,43.0,12.5,0
2,2,2,3,2,2,2,3,3,3,25,50,25,25,50,50,2,1981.0,2,9,9,1,2,40,45.0,37.5,0
3,4,3,1,4,2,1,2,2,1,25,25,25,25,25,25,2,1984.0,2,1,2,2,2,72,42.0,25.0,0
3,3,2,2,2,2,2,1,3,1,50,75,25,75,75,75,2,1983.0,2,1,10,4,4,50,43.0,62.5,1
3,2,2,3,2,2,2,3,3,3,50,50,50,75,75,75,2,1990.0,2,2,10,4,2,54,36.0,62.5,1
3,3,2,1,4,3,3,2,2,1,25,25,25,25,25,25,2,1982.0,2,1,9,4,2,50,44.0,25.0,0
4,4,4,2,4,2,1,3,4,3,0,0,50,25,25,100,2,1979.0,2,1,10,4,3,51,47.0,33.3,0
3,4,2,3,4,3,3,4,2,1,25,25,25,25,25,25,2,1981.0,2,1,4,4,3,35,45.0,25.0,0
3,3,2,4,2,2,1,4,4,4,50,50,50,25,50,75,1,1954.0,1,1,2,2,6,50,72.0,50.0,1
3,3,3,1,4,3,2,2,2,1,25,50,25,50,50,50,2,1978.0,2,1,4,3,2,48,48.0,41.7,0
4,4,4,3,2,3,1,3,2,3,25,25,25,75,75,75,2,1981.0,3,1,10,4,4,52,45.0,50.0,1
2,3,2,3,2,2,2,3,3,3,50,50,50,75,75,75,2,1982.0,1,2,15,2,3,50,44.0,62.5,1
3,4,4,4,4,2,1,3,3,3,25,25,25,50,50,50,1,1965.0,2,9,13,4,5,50,61.0,37.5,0
3,3,4,3,2,2,1,2,2,1,50,75,75,100,75,100,2,1981.0,2,12,15,4,2,40,45.0,79.2,1
2,2,1,1,4,1,2,1,1,1,50,25,50,75,75,75,2,1986.0,2,1,7,2,3,53,40.0,58.3,1
3,4,2,3,2,2,1,3,3,2,50,25,50,50,75,50,2,1963.0,2,2,15,1,4,50,63.0,50.0,1
4,3,3,2,3,4,4,1,1,1,50,25,25,50,25,25,2,1990.0,2,11,13,4,1,30,36.0,33.3,0
3,3,2,2,3,2,2,1,2,2,25,25,50,75,75,75,2,1977.0,3,1,15,1,2,20,49.0,54.2,1
2,3,3,3,2,2,2,3,3,2,50,75,50,75,75,100,2,1968.0,1,1,4,1,2,30,58.0,70.8,1
4,4,4,4,3,2,1,4,3,1,25,50,75,75,75,100,2,1975.0,2,1,10,3,2,30,51.0,66.7,1
3,2,2,3,2,2,2,2,2,2,50,50,50,75,50,75,1,1953.0,1,1,10,2,5,70,73.0,58.3,1
2,2,3,3,2,2,1,3,4,2,50,50,100,100,100,100,2,1987.0,2,3,9,4,2,50,39.0,83.3,1
3,2,2,3,1,1,1,4,4,4,75,75,100,100,75,100,1,1954.0,1,1,2,1,6,60,72.0,87.5,1
3,4,4,2,2,3,3,1,2,1,25,25,0,0,25,25,2,1981.0,2,3,8,1,2,65,45.0,16.7,0
3,2,3,1,2,2,1,2,2,1,25,25,50,50,25,25,2,1984.0,2,1,15,3,2,40,42.0,33.3,0
3,3,2,3,3,3,3,3,3,3,50,50,50,75,25,50,1,1959.0,1,3,15,1,4,60,67.0,50.0,1
2,2,2,3,3,2,2,1,2,3,50,75,75,100,75,25,1,1963.0,1,1,15,2,2,30,63.0,66.7,1
3,3,2,3,2,2,1,3,3,2,25,25,50,75,25,25,2,1987.0,2,1,1,4,2,50,39.0,37.5,0
2,3,3,3,3,3,3,3,3,3,25,25,50,50,25,75,2,1980.0,1,3,15,1,1,40,46.0,41.7,0
3,3,3,2,2,2,2,3,3,3,25,25,25,25,25,50,2,1983.0,1,2,2,4,2,45,43.0,29.2,0
4,4,4,1,4,3,2,1,2,1,25,25,25,25,25,50,2,1981.0,2,1,13,4,3,60,45.0,29.2,0
2,2,1,4,3,1,2,3,2,3,25,50,25,50,50,75,2,1980.0,2,1,10,3,2,24,46.0,45.8,0
4,4,4,3,3,1,1,3,3,3,25,25,25,25,25,25,2,1974.0,1,1,13,4,4,60,52.0,25.0,0
3,3,3,3,2,3,1,3,3,3,50,50,50,50,50,75,2,1974.0,1,3,4,2,6,60,52.0,54.2,1
3,2,3,3,2,1,1,3,3,3,50,50,50,50,50,50,2,1957.0,1,1,10,2,1,20,69.0,50.0,1
4,4,4,2,3,3,2,1,1,1,25,25,25,25,25,25,2,1981.0,2,9,13,4,3,60,45.0,25.0,0
4,4,2,1,4,4,3,1,1,1,25,25,25,25,25,25,2,1975.0,2,3,2,1,2,40,51.0,25.0,0
3,2,1,3,3,2,1,3,3,1,0,25,50,50,25,50,2,1989.0,2,1,15,4,2,38,37.0,33.3,0
3,3,3,3,1,2,1,2,3,1,25,25,25,50,50,50,2,1984.0,1,2,13,2,2,65,42.0,37.5,0
3,4,3,3,2,1,1,3,3,2,25,50,25,25,25,25,2,1992.0,2,1,1,3,3,46,34.0,29.2,0
4,4,3,1,4,3,3,1,2,2,0,25,0,25,25,25,1,1994.0,2,13,2,4,1,50,32.0,16.7,0
4,2,4,3,3,3,1,2,1,1,25,25,75,25,50,75,2,1980.0,2,1,1,2,3,60,46.0,45.8,0
2,1,2,3,1,1,1,3,3,2,50,75,100,100,100,75,2,1988.0,2,11,2,4,2,25,38.0,83.3,1
2,1,1,1,3,2,3,2,2,1,25,75,100,75,75,75,2,1989.0,2,11,2,4,2,40,37.0,70.8,1
3,3,3,4,3,1,1,3,3,1,50,50,75,75,75,75,1,1963.0,1,1,2,3,6,50,63.0,66.7,1
3,2,2,2,3,2,1,2,3,3,25,25,50,75,50,75,2,1986.0,2,3,1,1,2,48,40.0,50.0,1
3,3,4,3,4,4,2,2,1,1,50,75,50,75,50,75,2,1961.0,1,1,1,2,4,50,65.0,62.5,1
2,2,3,3,2,2,2,3,3,3,50,50,50,75,75,100,2,1971.0,1,1,1,1,1,45,55.0,66.7,1
3,3,3,3,2,2,2,3,2,3,75,75,100,100,100,100,1,1974.0,1,3,1,1,3,65,52.0,91.7,1
3,2,2,3,3,2,2,3,3,3,25,50,50,50,50,50,2,1984.0,2,14,2,4,2,32,42.0,45.8,0
2,3,2,3,2,1,2,3,3,3,50,75,75,75,75,100,2,1986.0,2,8,4,4,3,50,40.0,75.0,1
3,2,3,4,1,2,2,3,3,3,50,50,50,75,75,75,2,1955.0,1,13,15,4,5,60,71.0,62.5,1
3,4,3,2,3,3,2,2,2,2,25,50,50,75,75,50,2,1965.0,2,9,2,2,1,50,61.0,54.2,1
3,3,2,2,4,2,3,2,2,2,25,50,50,50,75,75,2,1981.0,2,1,2,3,2,45,45.0,54.2,1
3,2,3,2,3,2,1,1,3,1,25,25,25,25,25,25,2,1982.0,2,1,1,2,3,50,44.0,25.0,0
3,3,3,2,4,4,3,1,1,1,0,0,0,0,0,25,2,1979.0,4,1,15,1,2,25,47.0,4.2,0
2,2,2,4,4,1,1,3,3,2,75,75,100,100,100,100,1,1956.0,1,2,4,2,4,50,70.0,91.7,1
4,3,3,3,3,2,1,2,2,2,0,25,25,50,25,75,2,1978.0,2,1,10,1,3,44,48.0,33.3,0
3,2,3,3,3,2,2,3,3,3,25,50,75,100,50,50,2,1982.0,9,15,3,2,3,40,44.0,58.3,1
4,4,4,3,2,2,1,3,3,3,25,25,25,50,25,75,1,1960.0,1,1,10,4,6,55,66.0,37.5,0
3,3,3,3,3,2,1,3,2,2,25,50,50,50,25,50,2,1986.0,2,2,9,2,3,56,40.0,41.7,0
4,4,2,3,2,2,1,3,3,2,25,25,25,50,50,75,1,1982.0,1,2,2,2,6,60,44.0,41.7,0
3,3,3,1,3,3,2,1,2,1,0,25,25,25,25,25,2,1989.0,2,1,1,3,1,25,37.0,20.8,0
2,1,3,3,1,1,1,4,4,4,50,50,50,75,50,100,2,1977.0,1,1,11,2,5,45,49.0,62.5,1
4,3,3,3,4,3,3,3,1,1,50,25,25,25,25,25,2,1980.0,2,1,15,1,2,38,46.0,29.2,0
3,4,3,2,2,2,2,1,2,1,25,50,75,75,50,75,2,1991.0,2,11,9,4,2,60,35.0,58.3,1
3,2,2,3,3,3,2,2,2,1,0,50,50,25,25,50,2,1990.0,2,1,9,1,1,29,36.0,33.3,0
3,2,3,3,2,3,2,3,3,1,25,75,75,100,75,100,2,1990.0,2,1,10,4,2,50,36.0,75.0,1
3,4,4,3,2,2,2,3,3,3,25,25,25,50,25,50,2,1983.0,2,1,2,3,3,60,43.0,33.3,0
2,3,3,3,2,2,1,2,3,2,25,50,25,25,0,50,2,1988.0,2,1,11,2,2,60,38.0,29.2,0
3,3,2,2,2,1,1,3,3,2,50,50,50,75,75,75,2,1973.0,1,1,4,2,4,45,53.0,62.5,1
3,3,3,1,4,3,2,2,2,3,25,25,25,25,25,25,2,1973.0,2,9,13,1,3,45,53.0,25.0,0
2,2,3,4,1,1,1,4,4,4,75,75,75,75,75,50,2,1961.0,1,1,15,1,1,35,65.0,70.8,1
3,3,4,2,2,3,2,2,3,1,25,50,25,75,25,100,2,1977.0,1,3,9,3,1,50,49.0,50.0,1
4,4,4,2,3,3,2,1,2,1,25,25,0,25,25,50,2,1979.0,2,1,9,4,4,44,47.0,25.0,0
4,3,3,3,2,2,1,3,3,2,50,50,50,75,75,50,2,1984.0,2,1,12,3,2,50,42.0,58.3,1
3,3,3,3,3,2,1,3,2,1,25,25,25,25,25,25,2,1983.0,2,2,2,1,4,60,43.0,25.0,0
3,3,3,2,3,3,3,2,3,1,25,25,25,50,25,50,2,1985.0,5,1,13,1,1,32,41.0,33.3,0
4,4,2,2,3,3,2,2,2,2,25,0,0,25,25,25,2,1974.0,1,1,2,2,3,70,52.0,16.7,0
3,3,3,3,2,2,2,3,2,2,25,25,25,50,25,50,2,1973.0,1,1,9,4,1,60,53.0,33.3,0
3,4,4,3,3,3,1,2,2,2,25,25,50,75,75,100,2,1981.0,2,9,2,1,2,48,45.0,58.3,1
2,2,2,2,2,2,1,2,3,2,25,50,50,75,50,75,2,1972.0,1,3,7,1,5,0,54.0,54.2,1
4,3,3,3,3,3,3,2,1,1,50,50,25,75,50,75,2,1956.0,1,1,2,4,3,25,70.0,54.2,1
2,2,3,3,2,2,2,3,3,3,75,50,50,100,100,75,1,1977.0,1,3,2,1,6,60,49.0,75.0,1
3,3,3,1,4,2,2,1,1,1,25,25,25,50,50,75,2,1980.0,2,3,15,1,4,70,46.0,41.7,0
4,3,4,2,4,3,2,2,2,1,25,25,25,25,25,25,2,1982.0,2,1,2,3,2,32,44.0,25.0,0
3,2,2,3,2,2,2,3,3,3,75,75,75,50,50,75,2,1983.0,3,1,8,2,2,40,43.0,66.7,1
3,2,2,3,1,1,1,3,4,4,25,25,50,50,50,50,2,1968.0,1,1,2,4,4,41,58.0,41.7,0
1,2,1,3,3,2,2,3,2,2,50,75,75,75,75,75,2,1954.0,1,1,2,1,1,8,72.0,70.8,1
3,3,1,3,4,1,1,3,2,1,0,50,50,75,25,75,2,1987.0,2,11,9,4,1,15,39.0,45.8,0
2,2,2,3,2,2,2,3,3,3,75,75,100,100,100,100,2,1990.0,2,6,8,3,2,40,36.0,91.7,1
3,2,3,3,2,1,1,3,3,2,25,50,75,75,100,75,2,1982.0,1,1,4,1,2,38,44.0,66.7,1
3,3,3,1,4,3,4,4,4,1,0,25,25,25,25,50,2,1974.0,2,3,2,1,3,55,52.0,25.0,0
4,3,4,2,4,4,1,1,1,1,25,25,25,25,25,25,2,1965.0,2,3,9,1,3,80,61.0,25.0,0
3,3,3,1,3,3,2,1,1,1,25,25,25,25,25,25,2,1972.0,1,1,2,1,2,25,54.0,25.0,0
4,3,4,1,4,3,2,1,1,2,25,50,25,50,25,50,2,1985.0,2,3,10,1,3,55,41.0,37.5,0
4,4,4,3,2,2,1,3,3,3,0,25,50,25,25,50,2,1971.0,2,7,2,2,4,60,55.0,29.2,0
4,3,4,2,3,3,2,1,1,3,0,0,25,25,25,25,2,1962.0,2,1,11,3,2,25,64.0,16.7,0
4,3,3,1,3,2,1,1,2,1,0,0,75,50,0,75,2,1983.0,2,1,10,4,2,65,43.0,33.3,0
4,4,4,2,3,3,4,1,1,1,25,25,50,25,25,50,2,1985.0,2,9,9,4,2,60,41.0,33.3,0
3,2,3,2,4,4,4,1,1,1,0,25,25,50,25,50,1,1966.0,1,13,9,1,1,70,60.0,29.2,0
3,3,3,3,4,3,1,2,2,1,50,50,75,100,50,75,2,1985.0,2,1,2,4,2,50,41.0,66.7,1
2,2,2,2,3,2,2,2,2,2,50,25,25,50,50,50,2,1972.0,1,1,15,1,1,25,54.0,41.7,0
3,2,3,3,2,2,1,2,3,2,50,50,75,50,50,75,1,1963.0,1,2,15,1,5,70,63.0,58.3,1
3,3,3,4,3,3,3,3,3,3,25,25,25,50,25,50,2,1978.0,2,3,2,1,4,30,48.0,33.3,0
3,3,3,3,3,2,2,2,3,2,25,25,25,25,25,50,2,1984.0,2,2,10,1,2,60,42.0,29.2,0
3,3,3,3,3,4,3,2,3,2,0,0,50,25,25,50,2,1986.0,9,11,1,4,2,45,40.0,25.0,0
2,2,2,3,3,2,2,3,3,2,25,50,50,75,50,100,2,1974.0,2,1,15,1,2,20,52.0,58.3,1
3,3,4,3,2,2,1,2,3,2,50,50,25,25,50,50,2,1976.0,1,2,2,1,4,55,50.0,41.7,0
3,3,3,3,3,2,2,2,3,3,25,25,25,50,50,75,2,1965.0,2,9,6,1,4,40,61.0,41.7,0
2,3,3,3,4,2,2,3,2,3,50,75,50,50,75,75,2,1986.0,2,11,1,1,3,39,40.0,62.5,1
2,2,2,2,4,3,3,2,2,3,50,75,50,50,50,75,1,1983.0,2,8,2,4,2,20,43.0,58.3,1
3,2,3,2,3,3,2,3,4,3,25,50,50,75,50,50,2,1971.0,9,3,15,1,2,20,55.0,50.0,1
4,4,3,2,3,4,2,2,3,1,25,25,50,25,25,50,2,1987.0,2,1,3,4,2,55,39.0,33.3,0
4,4,4,1,4,3,1,4,4,2,25,25,0,25,0,50,1,1973.0,1,1,2,3,5,60,53.0,20.8,0
3,3,3,1,3,2,2,2,3,3,25,25,25,50,25,75,2,1973.0,1,2,15,1,6,80,53.0,37.5,0
3,2,3,4,2,1,1,3,4,3,75,75,75,100,100,100,1,1953.0,9,13,4,1,6,50,73.0,87.5,1
3,3,3,2,3,3,2,3,3,1,25,50,25,50,50,50,2,1989.0,2,3,2,3,2,50,37.0,41.7,0
4,4,4,2,4,2,2,2,2,1,25,25,25,25,25,25,2,1982.0,2,2,7,1,3,72,44.0,25.0,0
3,3,3,3,2,1,1,3,3,2,25,25,25,100,75,100,2,1972.0,1,1,2,1,5,60,54.0,58.3,1
4,2,4,1,4,3,2,1,1,1,25,25,25,25,25,25,2,1990.0,2,1,2,3,2,53,36.0,25.0,0
3,4,3,3,4,4,4,2,2,1,25,25,25,50,75,50,1,1964.0,1,3,15,1,1,60,62.0,41.7,0
3,3,2,3,3,2,2,2,2,2,25,50,25,25,25,75,2,1970.0,2,1,13,2,2,30,56.0,37.5,0
2,2,2,2,3,3,2,2,2,1,50,75,50,75,75,50,2,1982.0,2,7,1,2,2,32,44.0,62.5,1
3,3,4,1,2,1,2,2,3,2,50,25,75,50,50,100,2,1985.0,4,3,2,3,2,35,41.0,58.3,1
2,2,2,2,2,4,3,2,1,3,25,25,50,75,50,0,2,1988.0,2,14,4,4,3,45,38.0,37.5,0
3,4,4,1,4,4,3,1,1,1,0,0,0,0,0,0,2,1961.0,2,3,2,1,2,70,65.0,0.0,0
3,3,3,3,3,3,1,2,3,2,25,25,25,25,25,25,2,1960.0,1,1,11,2,3,60,66.0,25.0,0
3,4,2,2,3,2,2,2,2,3,25,25,25,25,25,50,1,1969.0,2,3,2,1,3,40,57.0,29.2,0
3,2,3,2,3,2,1,2,3,1,50,75,50,50,75,75,2,1973.0,2,1,15,2,1,20,53.0,62.5,1
4,3,3,2,4,4,3,2,2,1,25,0,25,0,25,25,2,1968.0,1,3,7,2,2,80,58.0,16.7,0
3,3,3,3,3,2,1,3,2,3,50,75,75,100,75,75,2,1988.0,2,1,13,1,2,36,38.0,75.0,1
3,3,2,3,2,2,2,2,3,3,25,25,50,25,25,50,2,1962.0,2,8,15,3,4,42,64.0,33.3,0
3,2,3,3,3,2,1,2,4,2,25,50,50,75,75,75,2,1963.0,1,1,3,4,3,35,63.0,58.3,1
3,2,2,3,2,2,1,3,3,2,25,25,25,50,50,25,2,1975.0,2,2,15,1,4,50,51.0,33.3,0
4,4,3,3,3,3,1,3,3,1,25,25,25,25,25,25,2,1987.0,2,1,10,2,2,60,39.0,25.0,0
3,2,2,3,3,3,3,3,2,1,25,50,75,75,75,75,2,1989.0,2,11,9,4,1,40,37.0,62.5,1
3,3,2,3,4,2,2,2,3,2,50,50,50,50,25,75,2,1963.0,2,2,7,3,3,50,63.0,50.0,1
3,2,2,3,1,2,2,3,3,1,25,25,75,50,25,25,1,1989.0,2,13,9,4,1,60,37.0,37.5,0
2,3,2,1,4,2,2,2,2,2,25,25,25,25,25,25,2,1979.0,9,13,6,4,2,40,47.0,25.0,0
2,2,2,3,2,2,2,3,2,2,50,50,50,100,75,75,1,1980.0,9,2,2,4,2,60,46.0,66.7,1
3,3,3,4,3,2,2,3,3,3,25,25,25,25,25,50,2,1984.0,2,2,15,3,2,50,42.0,29.2,0
2,3,2,1,4,4,1,2,2,2,50,50,75,100,75,75,2,1978.0,3,3,2,1,4,46,48.0,70.8,1
4,4,3,1,3,3,3,1,1,1,0,25,0,25,25,25,2,1979.0,2,1,2,4,4,60,47.0,16.7,0
3,2,4,3,4,2,2,3,3,2,25,50,75,100,75,75,2,1982.0,1,1,15,1,2,30,44.0,66.7,1
3,3,3,2,3,3,3,2,2,2,25,50,25,25,25,25,2,1990.0,2,3,13,1,2,50,36.0,29.2,0
3,4,3,1,4,3,2,1,1,1,25,25,0,25,25,75,2,1965.0,1,1,1,2,3,42,61.0,29.2,0
4,3,2,3,2,2,2,2,2,2,25,50,75,100,75,75,2,1989.0,2,3,15,1,2,65,37.0,66.7,1
2,2,2,3,2,2,1,3,4,2,75,75,75,50,75,100,1,1958.0,1,1,2,1,1,50,68.0,75.0,1
4,4,4,2,3,3,3,2,2,1,0,0,0,0,0,0,1,1982.0,9,7,7,1,4,50,44.0,0.0,0
4,4,4,1,1,2,2,2,3,3,25,25,25,25,25,25,2,1967.0,1,1,2,1,4,44,59.0,25.0,0
3,3,3,4,3,2,1,4,3,3,50,50,75,75,100,100,2,1990.0,2,3,4,1,3,55,36.0,75.0,1
3,3,3,1,4,3,4,1,2,3,25,50,75,25,25,25,2,1977.0,2,9,14,1,3,50,49.0,37.5,0
4,4,4,3,4,2,1,3,1,1,50,75,25,50,0,75,2,1984.0,9,13,2,4,1,34,42.0,45.8,0
2,2,2,2,3,2,3,2,2,2,25,50,50,75,50,50,2,1978.0,4,1,2,1,1,20,48.0,50.0,1
3,3,2,2,4,2,2,2,2,2,25,25,25,25,25,100,2,1968.0,2,1,2,1,3,50,58.0,37.5,0
3,3,4,3,3,3,2,3,2,3,50,50,75,75,75,100,2,1968.0,1,1,13,2,6,55,58.0,70.8,1
4,3,3,2,3,2,1,2,2,2,25,75,100,75,75,100,1,1980.0,2,1,2,1,3,60,46.0,75.0,1
3,3,2,4,2,2,2,3,3,2,50,50,75,75,50,75,2,1988.0,2,2,2,4,2,80,38.0,62.5,1
3,3,3,3,2,1,1,3,3,3,50,50,75,75,75,75,1,1964.0,1,1,13,1,6,65,62.0,66.7,1
3,3,3,3,3,2,2,3,2,1,50,50,75,100,75,75,2,1963.0,1,1,3,4,4,50,63.0,70.8,1
4,3,3,1,1,1,1,2,4,3,25,25,25,75,50,50,2,1971.0,1,2,2,1,5,60,55.0,41.7,0
3,3,3,2,4,3,2,1,2,1,0,25,25,25,25,25,2,1967.0,1,1,2,4,3,35,59.0,20.8,0
3,3,2,2,3,2,2,2,2,2,50,75,75,75,75,75,2,1972.0,1,1,2,4,4,59,54.0,70.8,1
3,1,2,3,4,2,1,3,2,3,50,50,100,100,100,75,2,1986.0,2,1,9,3,2,20,40.0,79.2,1
4,3,3,3,3,2,2,3,2,1,0,25,50,50,25,75,1,1987.0,2,1,15,4,2,45,39.0,37.5,0
3,3,2,4,3,3,3,3,2,2,50,25,50,75,50,50,2,1988.0,2,1,4,4,3,35,38.0,50.0,1
2,2,3,2,2,2,2,3,3,3,50,75,75,100,75,75,2,1987.0,2,2,1,4,3,40,39.0,75.0,1
3,3,3,3,2,2,1,3,3,4,75,50,75,75,75,75,2,1988.0,2,1,15,4,4,45,38.0,70.8,1
3,3,2,4,3,1,1,2,2,2,50,50,75,100,50,100,1,1988.0,2,2,2,3,1,35,38.0,70.8,1
2,2,1,3,2,3,1,3,3,2,50,75,100,100,75,100,2,1959.0,1,2,1,1,1,50,67.0,83.3,1
2,1,1,4,1,1,1,3,3,2,25,50,25,25,25,75,2,1990.0,2,1,8,3,2,45,36.0,37.5,0
2,3,4,3,1,1,1,3,4,4,50,25,50,75,75,100,1,1973.0,1,1,15,4,6,70,53.0,62.5,1
3,3,2,2,2,2,3,2,3,1,50,25,75,75,75,100,2,1958.0,1,5,15,2,4,50,68.0,66.7,1
3,3,3,2,3,3,1,2,3,2,25,50,25,50,25,50,2,1957.0,1,1,9,2,1,55,69.0,37.5,0
1,3,2,3,3,2,2,3,3,2,25,50,25,75,75,100,2,1967.0,1,1,15,1,2,50,59.0,58.3,1
3,2,4,3,3,3,1,3,4,1,50,75,50,50,50,75,2,1986.0,2,3,15,1,2,50,40.0,58.3,1
3,3,2,2,3,3,2,2,3,3,25,50,50,50,50,50,2,1964.0,2,1,13,4,3,40,62.0,45.8,0
3,3,3,2,3,2,1,2,3,2,25,75,50,75,50,100,2,1971.0,2,1,10,2,3,31,55.0,62.5,1
4,3,3,4,3,3,1,3,3,2,50,75,50,100,50,75,2,1988.0,2,1,10,3,3,44,38.0,66.7,1
3,2,3,3,2,2,2,3,3,3,25,25,25,25,25,50,2,1988.0,2,1,9,2,4,60,38.0,29.2,0
4,2,3,2,3,2,2,2,2,1,50,25,25,100,100,100,2,1981.0,2,1,10,2,2,30,45.0,66.7,1
2,3,2,3,4,2,2,2,2,1,50,50,25,50,25,50,2,1989.0,2,1,6,2,2,40,37.0,41.7,0
4,2,3,3,3,2,1,2,1,2,25,25,25,25,25,50,2,1984.0,2,1,10,1,3,49,42.0,29.2,0
3,4,2,1,4,4,1,1,2,4,50,75,75,100,50,75,2,1983.0,2,1,15,3,4,45,43.0,70.8,1
2,4,2,3,3,2,1,3,3,1,75,100,75,100,100,100,2,1988.0,2,1,13,2,2,40,38.0,91.7,1
3,3,2,3,2,2,1,3,3,2,25,25,50,50,50,75,2,1963.0,1,1,4,1,4,50,63.0,45.8,0
3,2,2,3,3,3,1,2,3,2,25,25,25,50,25,75,2,1989.0,2,1,2,1,2,45,37.0,37.5,0
3,3,3,2,3,1,1,2,2,1,50,50,50,50,50,75,2,1979.0,2,1,10,3,3,41,47.0,54.2,1
