ERI_1,ERI_2,ERI_3,ERI_4,ERI_5,ERI_6,ERI_7,ERI_8,ERI_9,ERI_10,CBI_01,CBI_02,CBI_03,CBI_04,CBI_05,CBI_06,gender,birth year,status of employment,field of work,federal state,community size,income,working_hours,cbi_score,Burnout_Score
2,2,3,3,3,3,2,3,2,1,50,50,50,100,75,75,2,1962.0,1,1,10,2,1,20,66.67,1
2,2,2,2,3,2,2,2,2,2,50,50,75,100,75,75,2,1988.0,2,1,10,1,3,55,70.83,1
2,3,2,4,1,1,1,3,3,3,50,50,50,100,75,75,1,1971.0,1,1,10,4,6,38,66.67,1
4,2,2,2,2,2,2,2,3,4,25,75,25,25,25,50,2,1979.0,2,1,10,4,3,50,37.5,0
3,3,3,2,4,2,2,1,1,1,0,25,25,50,25,50,2,1972.0,2,1,10,3,2,25,29.17,0
2,3,3,3,2,3,1,2,3,2,50,50,50,75,75,100,1,1965.0,1,2,10,4,5,45,66.67,1
2,2,3,4,2,1,1,3,4,4,25,50,75,100,50,75,1,1986.0,1,1,10,3,5,60,62.5,0
2,2,2,3,4,2,1,4,3,4,75,75,75,100,100,75,2,1970.0,1,1,10,2,6,40,83.33,1
3,2,2,3,2,2,2,2,3,1,25,50,25,50,50,75,2,1968.0,1,1,10,3,3,40,45.83,0
3,3,2,2,3,3,2,2,3,2,50,25,75,50,50,50,2,1961.0,2,1,10,3,2,40,50.0,0
4,4,3,3,3,2,1,3,3,1,0,25,25,25,25,100,2,1985.0,2,1,10,1,2,80,33.33,0
2,1,3,2,4,3,3,2,2,1,75,50,50,75,50,75,2,1952.0,1,1,10,3,2,45,62.5,0
3,3,3,3,2,2,2,2,2,2,25,50,50,50,50,50,2,1966.0,1,1,10,1,4,60,45.83,0
3,3,3,3,3,2,1,3,3,2,25,25,25,0,25,25,1,1958.0,1,1,10,4,4,50,20.83,0
2,2,2,3,1,1,1,3,3,3,75,75,75,75,75,75,1,1953.0,1,1,10,4,6,50,75.0,1
3,3,3,2,4,3,2,2,2,2,25,25,25,50,25,25,2,1980.0,2,1,10,4,2,45,29.17,0
3,3,2,2,2,1,1,3,3,2,25,25,25,50,25,50,2,1970.0,1,1,10,4,2,42,33.33,0
3,3,3,3,3,2,2,2,3,2,50,25,50,75,50,50,2,1959.0,1,1,10,1,3,35,50.0,0
3,3,4,2,2,2,2,3,3,2,25,25,25,25,25,75,2,1960.0,1,1,1,4,1,100,33.33,0
4,2,2,2,4,2,2,2,2,2,25,75,50,25,25,75,2,1982.0,2,1,10,2,4,60,45.83,0
3,2,3,3,3,2,1,2,3,2,25,75,75,100,100,75,2,1970.0,1,1,10,3,4,35,75.0,1
3,3,3,3,2,2,1,3,3,4,25,50,50,75,75,75,1,1964.0,1,1,10,4,6,60,58.33,0
4,3,4,2,3,2,2,1,3,2,25,50,25,75,50,50,2,1984.0,2,1,10,4,2,35,45.83,0
3,4,4,3,2,2,1,3,3,2,25,25,25,50,50,100,2,1965.0,1,1,10,3,6,50,45.83,0
3,1,4,3,4,2,1,2,1,1,25,50,50,75,50,75,2,1982.0,1,1,10,4,1,50,54.17,0
2,2,2,3,3,3,3,3,2,2,25,50,50,50,50,75,2,1969.0,1,1,10,4,2,25,50.0,0
2,3,3,1,2,3,1,1,2,2,25,25,25,25,25,25,1,1952.0,1,2,2,3,4,40,25.0,0
3,2,3,3,3,3,2,3,2,2,50,50,75,75,75,100,2,1976.0,1,1,10,2,3,55,70.83,1
4,4,4,3,1,3,1,2,3,3,25,25,25,25,25,25,2,1973.0,1,1,10,3,6,60,25.0,0
2,2,3,3,4,2,2,3,2,1,25,50,25,75,50,100,2,1969.0,1,1,10,1,2,45,54.17,0
3,2,3,3,1,1,1,3,3,1,50,50,50,75,75,100,1,1971.0,1,1,10,2,3,55,66.67,1
2,3,2,3,3,2,3,2,2,2,25,50,50,75,50,50,1,1975.0,1,1,10,3,3,55,50.0,0
4,2,3,4,2,1,1,4,3,2,25,25,50,50,25,25,2,1986.0,3,1,10,2,2,60,33.33,0
3,3,3,1,1,1,1,1,1,3,25,25,50,100,25,75,1,1956.0,1,1,10,3,5,45,50.0,0
2,1,2,3,3,3,2,2,3,3,75,75,75,100,100,100,2,1949.0,1,1,10,2,4,50,87.5,1
3,2,3,3,1,1,1,4,4,4,50,50,75,100,75,100,1,1950.0,1,1,10,2,6,70,75.0,1
3,1,1,1,2,1,1,1,4,1,50,75,75,100,100,100,2,1987.0,2,1,10,1,2,60,83.33,1
4,2,3,1,2,3,1,3,3,2,0,25,25,25,25,75,2,1990.0,2,1,10,2,2,60,29.17,0
3,3,2,4,2,2,2,3,3,3,25,25,25,50,50,75,2,1986.0,2,1,10,3,3,40,41.67,0
4,4,4,2,4,2,2,2,3,2,25,50,50,75,75,75,1,1964.0,1,1,10,2,1,70,58.33,0
3,3,3,2,2,1,1,3,3,2,50,50,50,100,75,75,1,1953.0,1,1,10,4,1,40,66.67,1
3,3,2,3,3,2,2,3,2,2,25,50,25,25,50,50,2,1986.0,2,1,10,4,3,40,37.5,0
2,3,3,3,3,1,1,3,3,2,25,25,25,50,50,25,2,1983.0,2,1,10,4,2,41,33.33,0
3,3,2,2,2,4,3,2,2,3,0,0,0,25,25,25,2,1954.0,2,1,10,3,2,60,12.5,0
3,2,1,4,1,1,1,3,3,3,50,25,25,100,75,100,1,1982.0,2,1,10,1,4,64,62.5,0
3,4,4,3,3,2,2,2,2,2,25,50,50,75,75,75,2,1963.0,1,1,10,4,5,40,58.33,0
4,4,4,1,3,4,4,1,1,3,25,25,75,50,25,25,1,1966.0,2,1,10,4,6,50,37.5,0
4,4,4,1,4,2,2,1,2,1,25,25,25,25,25,25,2,1986.0,2,1,10,4,2,70,25.0,0
3,3,2,2,3,2,1,2,2,1,50,75,50,75,75,100,2,1990.0,2,1,10,3,1,75,70.83,1
2,1,3,2,3,2,2,2,2,2,50,75,50,100,75,100,2,1956.0,1,1,1,2,1,20,75.0,1
3,3,4,2,2,3,1,2,3,2,25,25,25,50,25,75,2,1968.0,1,1,10,2,5,55,37.5,0
2,3,2,1,4,4,4,1,1,1,0,0,0,0,0,50,2,1980.0,1,1,2,4,1,60,8.33,0
3,3,3,1,4,3,3,1,1,1,25,50,25,50,25,75,2,1977.0,2,1,1,2,2,40,41.67,0
2,2,3,4,2,1,2,2,3,4,25,25,25,75,50,75,2,1978.0,2,1,10,2,2,27,45.83,0
3,3,3,2,3,4,2,2,2,2,25,25,75,50,50,75,2,1986.0,2,1,10,4,3,55,50.0,0
4,3,4,1,2,3,1,1,3,2,25,0,0,25,0,25,2,1963.0,2,1,10,1,1,80,12.5,0
3,3,3,3,3,2,2,2,2,1,25,50,50,100,50,75,2,1972.0,1,1,10,2,3,50,58.33,0
4,4,4,4,3,2,1,3,2,2,25,0,25,25,25,50,2,1983.0,2,1,10,2,3,53,25.0,0
4,4,4,2,3,2,1,1,2,2,25,25,25,50,25,50,1,1960.0,1,1,10,2,6,82,33.33,0
2,3,1,2,4,3,2,1,1,2,25,25,25,25,25,25,2,1962.0,2,1,1,3,1,30,25.0,0
4,3,3,2,2,2,2,2,2,2,25,50,50,50,50,50,2,1972.0,2,1,10,3,2,50,45.83,0
2,4,3,3,4,3,2,2,2,2,25,25,25,50,25,50,1,1964.0,1,1,10,4,5,40,33.33,0
2,3,3,3,3,2,2,3,3,1,25,25,75,100,50,75,2,1959.0,1,1,10,4,2,40,58.33,0
3,3,3,2,3,3,2,1,3,3,25,50,50,50,25,50,1,1965.0,1,1,10,2,6,75,41.67,0
2,3,1,3,4,2,2,3,3,2,25,50,75,100,50,75,2,1950.0,1,1,6,4,3,30,62.5,0
2,1,1,3,3,1,1,3,2,1,50,75,50,75,75,100,2,1983.0,1,1,10,4,2,35,70.83,1
3,3,2,2,3,1,1,2,2,3,50,75,75,100,100,100,1,1961.0,2,1,6,1,5,50,83.33,1
3,4,4,3,2,3,1,2,3,3,50,50,75,50,50,50,2,1966.0,2,1,6,4,4,40,54.17,0
2,3,2,2,4,4,4,1,1,1,75,75,75,75,75,75,1,1961.0,1,1,6,1,2,36,75.0,1
4,3,2,2,3,2,1,3,3,2,25,75,25,75,50,100,1,1959.0,1,2,6,4,5,50,58.33,0
1,2,2,3,2,3,3,3,3,3,50,75,75,100,100,75,1,1953.0,7,1,6,4,6,35,79.17,1
2,2,3,3,2,2,2,4,4,3,25,50,25,75,75,75,2,1960.0,1,2,1,4,1,60,54.17,0
4,3,4,2,3,2,1,2,2,1,50,50,75,75,50,100,2,1983.0,2,1,10,3,3,60,66.67,1
3,2,2,3,2,1,1,3,3,2,50,25,50,100,100,75,1,1987.0,2,1,1,4,2,50,66.67,1
3,3,3,2,1,1,1,3,3,2,75,100,75,100,75,100,1,1964.0,1,1,10,4,5,60,87.5,1
1,2,2,2,3,3,2,2,3,2,50,50,25,50,50,50,2,1990.0,9,1,6,4,1,40,45.83,0
3,3,4,3,2,2,2,3,3,2,25,75,25,50,25,50,2,1977.0,4,1,10,1,1,0,41.67,0
2,3,2,3,3,2,2,3,2,2,75,75,75,100,75,75,2,1967.0,1,1,6,4,3,40,79.17,1
3,3,2,2,3,2,2,3,2,2,50,75,50,75,75,75,1,1958.0,1,1,6,4,6,50,66.67,1
3,4,2,2,2,2,1,2,3,3,25,25,50,50,50,75,2,1988.0,2,1,6,4,2,60,45.83,0
3,3,3,3,4,2,1,2,2,1,50,50,50,50,50,75,2,1976.0,2,1,10,2,1,25,54.17,0
2,3,3,1,2,2,2,3,3,3,25,25,25,50,25,50,2,1964.0,1,1,10,2,2,25,33.33,0
2,2,2,2,4,3,4,2,2,2,25,25,25,25,25,25,2,1962.0,2,1,6,4,3,30,25.0,0
3,4,2,2,2,2,1,2,3,1,50,50,50,75,50,75,2,1955.0,1,1,6,4,3,40,58.33,0
3,3,3,3,3,3,2,2,2,2,25,50,25,25,25,50,1,1954.0,1,1,6,4,5,60,33.33,0
2,2,2,2,3,2,2,2,2,2,50,50,75,100,75,100,2,1983.0,3,1,2,2,3,40,75.0,1
3,3,4,3,2,3,3,3,3,2,25,50,50,50,50,75,2,1963.0,1,1,6,4,4,40,50.0,0
3,4,3,4,2,2,2,3,3,2,50,50,75,50,50,75,2,1971.0,1,1,2,4,3,50,58.33,0
3,3,3,2,2,1,1,2,3,2,25,50,75,75,75,75,2,1987.0,2,1,10,4,2,55,62.5,0
3,3,3,3,2,1,1,2,4,4,75,75,50,75,75,75,2,1961.0,1,1,6,4,4,50,70.83,1
3,2,2,3,3,3,3,2,2,2,25,25,50,100,100,75,1,1947.0,1,1,10,2,3,60,62.5,0
2,3,3,3,2,1,1,3,3,2,50,75,75,100,100,100,2,1985.0,2,1,10,2,2,45,83.33,1
4,4,4,3,4,2,1,3,3,3,50,25,25,25,25,50,1,1952.0,7,1,6,4,6,60,33.33,0
2,2,2,1,1,2,1,3,3,3,100,75,100,100,100,100,1,1947.0,1,1,6,4,1,40,95.83,1
4,3,4,4,4,1,1,3,1,1,25,50,50,75,75,50,2,1976.0,2,1,10,3,2,17,54.17,0
2,2,3,4,1,1,1,3,4,2,50,50,25,75,50,50,2,1977.0,1,1,6,4,6,40,50.0,0
2,4,2,2,4,3,4,2,1,1,25,25,25,25,25,100,2,1980.0,2,2,10,3,3,40,37.5,0
4,4,3,4,3,4,4,3,3,1,25,25,25,50,75,50,2,1988.0,2,1,6,4,2,50,41.67,0
2,3,2,1,1,2,1,2,3,1,50,100,100,100,50,100,1,1956.0,1,1,10,3,5,55,83.33,1
3,3,2,1,4,4,4,1,1,1,75,25,25,50,25,50,2,1973.0,1,1,6,4,2,50,41.67,0
3,2,3,3,2,1,1,3,3,2,50,75,50,75,75,75,1,1989.0,2,1,10,1,4,48,66.67,1
2,2,3,3,2,2,1,3,3,3,50,25,50,75,75,75,2,1983.0,1,1,6,4,3,40,58.33,0
3,3,3,3,3,2,1,1,2,2,25,50,50,75,75,75,2,1969.0,1,1,6,4,2,50,58.33,0
3,2,2,3,3,2,2,3,3,2,50,75,50,100,75,75,2,1980.0,2,1,10,3,2,40,70.83,1
3,4,4,3,2,3,1,2,3,1,25,25,25,25,25,50,2,1964.0,1,1,10,3,1,40,29.17,0
3,4,3,1,4,3,2,2,2,3,25,25,25,50,25,50,2,1974.0,4,1,15,2,4,43,33.33,0
3,2,3,4,2,1,1,4,4,4,50,50,75,100,100,100,1,1965.0,1,2,15,1,6,60,79.17,1
3,2,2,2,3,2,2,2,2,1,25,75,50,75,50,75,2,1979.0,2,2,15,1,3,40,58.33,0
3,3,3,2,2,2,2,2,2,1,25,50,50,75,75,75,1,1963.0,1,2,1,1,4,70,58.33,0
3,3,3,3,2,2,1,3,3,2,50,50,50,100,75,75,1,1980.0,1,1,15,1,4,70,66.67,1
2,2,2,2,3,3,2,2,2,2,50,75,50,100,75,100,2,1974.0,1,1,15,1,3,45,75.0,1
2,3,2,3,2,2,1,3,3,3,25,50,75,100,75,75,2,1991.0,2,1,15,4,2,35,66.67,1
3,3,3,3,2,3,2,3,3,2,25,25,25,50,25,50,1,1963.0,1,1,15,2,1,60,33.33,0
3,3,2,3,2,2,1,3,3,3,50,50,50,50,75,100,1,1983.0,2,1,2,1,3,40,62.5,0
2,1,1,3,2,2,2,3,3,3,50,50,50,50,50,50,2,1977.0,2,1,2,2,2,20,50.0,0
3,3,2,3,3,2,2,3,3,3,50,50,75,100,75,100,2,1983.0,2,1,15,3,4,46,75.0,1
4,2,3,4,4,3,1,1,1,1,25,25,25,25,25,50,2,1974.0,1,1,1,1,3,85,29.17,0
2,1,2,3,2,1,1,3,3,3,50,50,75,100,100,100,1,1972.0,1,1,15,2,3,80,79.17,1
2,2,2,1,4,4,3,1,2,1,50,50,50,50,50,100,2,1962.0,1,1,15,2,1,30,58.33,0
3,2,2,3,3,1,1,3,4,3,50,50,75,75,75,100,2,1970.0,1,1,15,4,3,38,70.83,1
4,3,3,2,3,2,1,2,2,2,25,25,25,25,25,50,2,1985.0,2,1,15,3,2,38,29.17,0
4,4,4,3,2,1,1,3,3,3,25,25,25,75,75,100,2,1981.0,1,1,10,2,5,80,54.17,0
3,2,3,3,2,2,2,3,3,3,50,50,50,75,50,50,1,1976.0,1,3,1,2,6,70,54.17,0
4,4,3,1,4,4,1,1,1,1,25,25,25,25,25,25,1,1973.0,2,1,9,1,4,60,25.0,0
3,3,3,2,3,2,2,2,2,2,25,25,25,25,25,50,2,1978.0,4,1,15,2,3,0,29.17,0
3,2,2,1,3,2,3,2,1,1,25,25,50,25,25,50,2,1986.0,2,1,15,4,2,50,33.33,0
2,2,3,3,2,2,1,3,3,3,50,50,75,50,50,75,2,1962.0,2,1,15,1,3,40,58.33,0
4,4,2,2,2,2,2,2,2,2,25,25,50,50,50,75,2,1986.0,2,1,10,4,2,60,45.83,0
4,3,4,3,1,2,2,3,3,3,25,25,25,25,25,75,1,1968.0,1,1,9,2,6,85,33.33,0
3,2,3,3,2,2,1,2,3,2,25,25,25,25,25,50,2,1980.0,2,1,15,1,3,65,29.17,0
2,2,3,4,1,1,1,4,4,3,50,50,75,100,75,100,2,1979.0,1,1,15,2,5,35,75.0,1
3,1,3,4,1,1,1,4,3,3,50,75,100,100,100,100,1,1962.0,1,2,15,1,6,60,87.5,1
3,3,2,2,3,2,1,2,3,1,50,50,50,75,75,75,1,1963.0,1,1,15,1,5,60,62.5,0
3,2,2,1,4,3,2,1,1,1,50,75,100,100,100,100,2,1962.0,2,1,6,4,2,26,87.5,1
3,2,2,3,2,1,1,4,3,3,50,50,75,75,75,75,2,1971.0,9,1,10,3,1,16,66.67,1
2,2,3,2,2,1,1,2,3,3,25,25,25,75,25,50,2,1955.0,2,1,15,1,5,43,37.5,0
3,3,3,3,2,3,2,2,2,1,25,0,0,0,0,25,2,1972.0,1,1,2,4,2,50,8.33,0
3,2,3,3,2,1,1,3,3,1,25,25,50,50,50,75,2,1978.0,1,2,10,2,2,50,45.83,0
3,3,4,4,2,1,1,3,3,4,50,50,75,100,75,100,2,1969.0,2,1,1,1,4,45,75.0,1
3,2,3,2,2,1,1,2,3,2,25,25,25,25,25,50,2,1985.0,2,1,15,1,3,45,29.17,0
3,3,3,2,3,3,2,2,2,2,25,25,25,25,25,50,2,1981.0,2,1,15,2,3,58,29.17,0
3,2,2,3,2,1,1,3,3,3,75,25,50,75,50,100,2,1985.0,2,1,15,1,3,50,62.5,0
4,3,3,1,3,2,1,3,2,1,25,25,25,25,25,50,2,1985.0,2,1,15,4,2,55,29.17,0
3,2,3,3,3,3,2,2,3,1,0,25,50,50,50,25,1,1982.0,2,1,2,4,3,60,33.33,0
4,4,4,3,3,1,1,2,2,1,25,25,50,50,50,75,2,1977.0,1,1,15,1,2,60,45.83,0
3,2,3,2,3,2,2,2,2,2,25,25,25,25,25,0,2,1978.0,1,1,6,4,2,60,20.83,0
3,4,4,3,2,2,1,3,3,1,25,50,75,50,50,50,1,1980.0,2,1,15,1,3,70,50.0,0
2,3,2,3,2,2,2,3,3,2,50,75,50,50,75,75,2,1968.0,1,1,6,4,3,50,62.5,0
3,3,3,1,4,2,1,1,1,1,25,25,0,25,25,50,2,1970.0,2,1,10,3,3,30,25.0,0
4,4,4,3,2,2,2,2,3,2,25,25,25,50,25,50,2,1973.0,1,1,15,3,2,35,33.33,0
4,4,4,3,4,2,2,1,2,1,25,50,50,100,100,100,2,1969.0,1,1,10,2,4,55,70.83,1
2,2,1,4,1,1,1,4,4,3,75,75,75,75,75,100,1,1954.0,1,1,2,3,1,50,79.17,1
3,3,3,3,3,2,2,3,3,3,25,25,50,75,50,50,2,1964.0,1,1,15,1,5,60,45.83,0
2,2,2,3,1,1,1,3,3,3,50,75,100,100,100,100,1,1962.0,9,1,15,1,5,41,87.5,1
3,3,2,2,3,3,2,1,2,1,75,100,75,75,75,100,1,1964.0,1,4,15,1,4,50,83.33,1
2,3,2,2,3,2,3,2,3,1,50,50,50,75,75,100,2,1975.0,2,1,6,4,1,20,66.67,1
3,3,3,1,3,2,2,2,2,2,50,50,50,75,50,75,2,1976.0,2,1,15,1,2,40,58.33,0
4,3,2,3,2,2,1,3,3,1,50,75,75,75,75,100,2,1986.0,2,1,10,4,3,45,75.0,1
3,2,3,3,3,2,2,3,3,3,50,50,75,100,25,50,1,1958.0,2,1,15,2,3,42,58.33,0
3,1,2,3,4,4,4,3,2,3,50,75,75,100,75,100,2,1988.0,2,1,15,1,2,45,79.17,1
3,2,3,3,3,2,2,3,3,2,50,50,50,75,50,75,2,1974.0,2,2,15,1,1,10,58.33,0
3,3,3,3,1,1,1,4,4,4,75,75,50,100,75,75,1,1951.0,1,1,15,2,6,70,75.0,1
3,3,3,3,2,1,2,3,3,3,50,50,75,100,75,75,2,1980.0,2,1,2,4,2,22,70.83,1
3,3,2,3,3,1,1,3,2,2,25,50,50,75,75,75,2,1977.0,2,1,15,1,3,40,58.33,0
4,2,4,4,1,1,1,4,3,3,75,25,75,100,50,75,1,1971.0,1,1,15,3,6,50,66.67,1
3,2,2,4,1,1,1,3,3,2,25,25,75,100,100,75,1,1963.0,1,1,8,1,5,60,66.67,1
3,3,2,2,2,2,1,3,3,2,25,50,50,75,75,75,2,1983.0,2,1,2,1,2,60,58.33,0
3,2,2,2,3,2,2,3,3,3,50,75,75,75,50,75,2,1977.0,2,1,15,1,2,22,66.67,1
3,3,3,4,1,1,1,3,4,3,25,50,50,100,75,75,2,1971.0,1,1,15,2,5,55,62.5,0
3,3,3,2,3,2,2,3,3,3,75,50,50,75,75,75,2,1978.0,2,1,10,4,1,20,66.67,1
2,2,2,1,4,2,2,1,3,2,25,25,25,50,50,75,2,1990.0,2,1,15,1,2,40,41.67,0
3,2,2,3,2,2,2,3,3,4,25,50,75,100,75,75,1,1960.0,1,1,15,2,1,60,66.67,1
3,3,3,3,3,2,1,2,3,2,50,75,75,100,75,75,1,1977.0,2,1,15,1,2,30,75.0,1
3,2,3,1,2,3,2,1,2,1,25,50,25,25,25,25,2,1978.0,5,1,15,3,2,32,29.17,0
4,4,4,2,2,2,2,1,3,1,50,25,50,75,50,50,2,1985.0,3,1,8,1,4,75,50.0,0
4,3,3,1,3,3,1,1,2,2,0,25,25,25,25,50,2,1990.0,2,2,10,4,2,80,25.0,0
3,3,3,3,3,2,2,2,2,2,50,75,75,100,100,100,2,1981.0,2,1,10,2,2,50,83.33,1
1,3,2,3,2,2,2,3,3,3,50,75,75,100,100,100,2,1979.0,2,1,9,2,3,39,83.33,1
2,2,2,4,1,1,1,3,3,2,50,50,75,100,100,100,1,1988.0,2,2,2,1,2,50,79.17,1
3,3,3,1,4,2,1,1,1,2,75,50,50,75,75,100,2,1967.0,2,1,15,3,3,30,70.83,1
3,3,3,2,2,3,2,3,3,2,50,75,50,75,75,75,2,1957.0,1,2,10,3,1,46,66.67,1
4,4,2,3,2,2,1,2,3,2,50,50,25,25,25,75,1,1976.0,1,2,15,1,6,60,41.67,0
2,2,2,3,2,2,2,3,3,3,50,75,50,75,75,75,2,1977.0,2,1,2,2,1,10,66.67,1
3,3,3,1,3,3,3,1,2,1,25,25,25,25,25,25,1,1985.0,2,2,2,1,2,60,25.0,0
3,3,2,2,3,3,2,2,2,1,25,50,50,75,50,75,1,1975.0,1,1,15,1,2,45,54.17,0
1,1,3,3,3,2,2,2,2,2,25,25,50,75,75,50,2,1969.0,1,1,10,1,1,24,50.0,0
3,3,3,2,2,2,2,2,3,2,50,50,75,100,50,75,1,1972.0,1,1,15,1,6,60,66.67,1
2,2,2,1,1,1,1,3,3,2,25,50,50,75,75,100,2,1963.0,1,1,6,4,1,40,62.5,0
3,2,3,3,2,2,2,3,4,3,50,75,75,75,75,75,1,1957.0,1,1,15,2,5,40,70.83,1
2,2,3,3,2,1,1,3,3,3,75,75,100,100,100,100,2,1953.0,1,1,15,1,3,32,91.67,1
3,3,3,3,2,2,1,3,3,3,50,50,75,75,75,100,2,1986.0,2,1,15,1,2,0,70.83,1
3,3,3,3,3,2,2,3,2,1,0,0,0,25,25,75,1,1974.0,1,1,10,3,3,50,20.83,0
3,3,3,1,3,1,1,2,3,3,25,25,25,25,25,25,2,1983.0,2,1,6,2,2,30,25.0,0
2,3,3,3,3,2,1,3,3,2,50,50,50,75,100,100,1,1953.0,2,1,15,1,5,40,70.83,1
3,3,3,2,3,3,2,2,2,3,75,75,50,50,75,75,2,1972.0,2,1,6,2,4,39,66.67,1
3,2,2,1,3,3,1,1,1,2,25,25,50,50,25,50,2,1978.0,2,1,10,3,4,70,37.5,0
3,3,2,2,4,2,1,2,2,2,50,50,75,75,75,75,2,1976.0,2,1,15,1,1,26,66.67,1
2,2,2,3,3,1,1,3,3,3,75,75,75,100,75,75,1,1956.0,1,1,10,4,6,40,79.17,1
2,3,3,3,1,2,2,3,3,1,75,100,100,100,100,100,1,1953.0,1,1,4,1,5,60,95.83,1
3,2,3,3,3,3,2,2,3,3,25,50,50,50,50,50,2,1971.0,9,1,6,4,1,21,45.83,0
4,2,3,3,2,1,1,2,3,2,25,25,50,25,25,50,2,1980.0,2,1,10,3,3,41,33.33,0
3,3,2,3,1,1,1,3,3,3,100,100,100,100,100,100,1,1941.0,1,1,4,1,1,60,100.0,1
3,2,2,2,3,3,3,2,2,2,25,50,50,50,50,50,2,1989.0,2,1,15,1,2,50,45.83,0
2,3,2,2,3,2,2,3,2,3,50,75,75,100,75,75,1,1959.0,2,1,10,1,4,55,75.0,1
4,4,4,3,3,1,1,2,1,3,25,25,25,75,25,25,1,1959.0,1,2,10,2,1,72,33.33,0
3,2,2,3,2,2,2,3,3,3,25,25,25,50,25,50,2,1977.0,2,1,15,1,2,25,33.33,0
4,2,3,2,1,1,1,2,4,1,50,25,75,25,25,75,2,1975.0,1,1,15,1,2,80,45.83,0
4,3,3,3,2,2,2,3,3,2,25,50,75,50,50,75,1,1988.0,2,1,15,4,2,50,54.17,0
4,3,4,3,2,2,1,3,3,2,25,75,50,50,75,75,2,1967.0,1,1,8,1,1,80,58.33,0
4,3,4,3,3,2,2,2,2,1,25,25,25,25,25,50,2,1980.0,2,1,15,2,2,50,29.17,0
2,1,3,4,1,1,1,4,4,2,0,0,0,25,25,0,2,1968.0,9,1,15,1,1,0,8.33,0
3,2,3,3,3,2,2,2,3,2,50,50,50,75,75,75,2,1988.0,2,1,9,4,3,45,62.5,0
2,3,2,3,1,1,1,3,4,4,75,100,100,100,100,100,1,1940.0,7,1,15,2,5,50,95.83,1
3,2,3,2,3,3,3,3,3,1,0,25,50,50,25,50,2,1978.0,4,1,15,4,2,30,33.33,0
3,2,2,3,3,2,2,3,2,3,50,50,75,100,100,75,2,1984.0,2,1,1,4,3,40,75.0,1
3,3,3,3,2,1,1,3,3,3,50,50,75,75,75,75,2,1963.0,2,1,6,4,4,50,66.67,1
3,2,2,2,3,1,2,2,2,2,25,50,50,75,50,75,2,1972.0,2,1,6,4,4,40,54.17,0
4,3,3,3,1,1,1,2,2,3,0,50,25,50,50,75,2,1983.0,2,1,15,1,3,50,41.67,0
2,2,2,2,4,3,2,2,2,2,25,25,25,25,25,75,2,1982.0,9,1,15,1,2,40,33.33,0
4,3,3,2,3,3,2,2,2,2,25,25,25,50,50,75,1,1978.0,1,1,2,1,6,40,41.67,0
3,3,3,3,3,2,2,2,2,2,0,0,0,25,25,50,2,1976.0,2,1,6,1,4,60,16.67,0
3,4,4,2,4,2,1,2,2,2,25,25,25,50,25,50,1,1981.0,1,1,10,2,3,65,33.33,0
3,3,3,3,3,2,2,2,2,2,25,50,50,50,50,50,2,1987.0,2,2,1,4,2,45,45.83,0
3,3,3,1,3,2,2,2,3,2,25,25,0,25,50,50,2,1964.0,1,2,15,1,4,50,29.17,0
4,3,1,2,1,3,2,2,3,3,75,75,50,75,75,100,2,1979.0,2,1,4,2,3,70,75.0,1
2,2,3,3,2,2,1,3,3,2,25,50,50,75,50,50,2,1970.0,1,2,15,1,3,36,50.0,0
3,3,2,3,2,2,1,3,3,1,0,25,25,25,25,50,2,1989.0,2,1,1,1,2,50,25.0,0
2,3,2,2,3,3,1,2,2,2,25,25,25,50,50,100,2,1986.0,2,1,10,4,2,40,45.83,0
3,3,2,2,3,3,3,2,2,1,50,50,75,75,75,100,2,1974.0,1,2,15,3,2,45,70.83,1
3,2,3,3,2,2,1,3,3,2,25,50,50,50,50,25,2,1973.0,2,1,10,1,2,50,41.67,0
3,2,2,2,3,1,2,2,2,1,50,25,50,75,50,100,2,1982.0,2,1,4,1,2,35,58.33,0
2,3,3,3,3,2,2,3,2,2,25,50,50,100,75,75,1,1980.0,2,1,15,1,3,41,62.5,0
4,3,4,3,3,3,2,3,2,2,25,25,50,50,50,50,2,1967.0,1,1,10,4,4,60,41.67,0
3,2,3,3,2,2,2,3,3,2,50,75,75,100,75,75,2,1976.0,1,1,15,1,1,0,75.0,1
3,2,2,4,1,2,1,3,4,3,25,75,100,100,75,75,2,1982.0,4,1,15,4,2,30,75.0,1
3,3,2,3,4,2,1,3,3,3,25,50,25,75,25,75,1,1969.0,2,1,10,4,6,50,45.83,0
3,2,2,2,2,2,2,2,2,2,25,25,25,50,50,50,2,1982.0,2,2,2,1,2,60,37.5,0
3,3,2,1,4,2,2,2,2,2,25,50,75,75,75,100,2,1966.0,2,1,10,3,3,43,66.67,1
3,3,2,3,3,2,2,3,3,2,50,75,50,75,75,75,2,1984.0,2,1,15,4,2,20,66.67,1
3,3,2,2,3,2,2,1,2,2,25,50,50,50,50,75,2,1981.0,2,1,6,4,2,46,50.0,0
3,3,2,1,4,2,3,1,1,1,25,25,25,25,25,50,2,1969.0,2,1,1,1,3,45,29.17,0
4,3,3,3,3,3,3,2,2,2,0,25,25,25,0,25,2,1970.0,1,1,10,3,3,45,16.67,0
2,2,3,2,4,3,2,3,2,2,25,50,75,75,50,50,2,1956.0,1,1,10,3,4,60,54.17,0
